[2025-06-01 03:40:34.436] [info]  DiscordSplash.signalReady
[2025-06-01 03:40:35.528] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":1}
[2025-06-01 03:40:35.553] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":2}
[2025-06-01 03:40:35.554] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":2}
[2025-06-01 03:40:35.594] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":3}
[2025-06-01 03:40:35.595] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":3}
[2025-06-01 03:40:35.613] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":4}
[2025-06-01 03:40:35.614] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":4}
[2025-06-01 03:40:35.633] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":5}
[2025-06-01 03:40:35.634] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":5}
[2025-06-01 03:40:35.643] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":6}
[2025-06-01 03:40:35.644] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":6}
[2025-06-01 03:40:35.657] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":7}
[2025-06-01 03:40:35.658] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":7}
[2025-06-01 03:40:35.684] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":8}
[2025-06-01 03:40:35.685] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":8}
[2025-06-01 03:40:35.693] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":9}
[2025-06-01 03:40:35.694] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":9}
[2025-06-01 03:40:35.705] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":10}
[2025-06-01 03:40:35.707] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":10}
[2025-06-01 03:40:35.713] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":11}
[2025-06-01 03:40:35.714] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":11}
[2025-06-01 03:40:35.860] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":14}
[2025-06-01 03:40:35.861] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":14}
[2025-06-01 03:40:35.863] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":19}
[2025-06-01 03:40:35.864] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":19}
[2025-06-01 03:40:35.955] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":22}
[2025-06-01 03:40:35.957] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":22}
[2025-06-01 03:40:35.962] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":33}
[2025-06-01 03:40:35.963] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":33}
[2025-06-01 03:40:35.968] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":35}
[2025-06-01 03:40:35.968] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":35}
[2025-06-01 03:40:35.971] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":36}
[2025-06-01 03:40:35.972] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":36}
[2025-06-01 03:40:35.994] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":37}
[2025-06-01 03:40:35.995] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":37}
[2025-06-01 03:40:35.999] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":38}
[2025-06-01 03:40:36.001] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":38}
[2025-06-01 03:40:36.007] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":39}
[2025-06-01 03:40:36.008] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":39}
[2025-06-01 03:40:36.014] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":40}
[2025-06-01 03:40:36.015] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":40}
[2025-06-01 03:40:36.020] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":42}
[2025-06-01 03:40:36.021] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":42}
[2025-06-01 03:40:36.026] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":43}
[2025-06-01 03:40:36.027] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":43}
[2025-06-01 03:40:36.033] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":45}
[2025-06-01 03:40:36.034] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":45}
[2025-06-01 03:40:36.039] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":46}
[2025-06-01 03:40:36.040] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":46}
[2025-06-01 03:40:36.042] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":47}
[2025-06-01 03:40:36.043] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":47}
[2025-06-01 03:40:36.105] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":50}
[2025-06-01 03:40:36.107] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":50}
[2025-06-01 03:40:36.108] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":52}
[2025-06-01 03:40:36.109] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":52}
[2025-06-01 03:40:36.206] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":55}
[2025-06-01 03:40:36.208] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":55}
[2025-06-01 03:40:36.209] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":56}
[2025-06-01 03:40:36.214] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":56}
[2025-06-01 03:40:36.229] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":59}
[2025-06-01 03:40:36.231] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":59}
[2025-06-01 03:40:36.232] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":64}
[2025-06-01 03:40:36.234] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":64}
[2025-06-01 03:40:36.253] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":67}
[2025-06-01 03:40:36.255] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":67}
[2025-06-01 03:40:36.257] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":76}
[2025-06-01 03:40:36.259] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":76}
[2025-06-01 03:40:36.273] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":79}
[2025-06-01 03:40:36.274] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":79}
[2025-06-01 03:40:36.275] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":83}
[2025-06-01 03:40:36.276] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":83}
[2025-06-01 03:40:36.291] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":86}
[2025-06-01 03:40:36.293] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":86}
[2025-06-01 03:40:36.298] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":90}
[2025-06-01 03:40:36.299] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":90}
[2025-06-01 03:40:36.303] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":100}
[2025-06-01 03:40:36.304] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":1,"total":6,"progress":100}
[2025-06-01 03:40:36.320] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6}
[2025-06-01 03:40:36.321] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6}
[2025-06-01 03:40:36.435] [info]  Splash.updateCountdownSeconds: undefined
[2025-06-01 03:40:36.682] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":1}
[2025-06-01 03:40:36.682] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":1}
[2025-06-01 03:40:36.686] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":2}
[2025-06-01 03:40:36.687] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":2}
[2025-06-01 03:40:36.691] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":3}
[2025-06-01 03:40:36.691] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":3}
[2025-06-01 03:40:36.693] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":4}
[2025-06-01 03:40:36.694] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":4}
[2025-06-01 03:40:36.696] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":5}
[2025-06-01 03:40:36.697] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":5}
[2025-06-01 03:40:36.701] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":6}
[2025-06-01 03:40:36.702] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":6}
[2025-06-01 03:40:36.704] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":7}
[2025-06-01 03:40:36.705] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":7}
[2025-06-01 03:40:36.708] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":8}
[2025-06-01 03:40:36.708] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":8}
[2025-06-01 03:40:36.711] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":9}
[2025-06-01 03:40:36.712] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":9}
[2025-06-01 03:40:36.714] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":10}
[2025-06-01 03:40:36.714] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":10}
[2025-06-01 03:40:36.717] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":11}
[2025-06-01 03:40:36.717] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":11}
[2025-06-01 03:40:36.722] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":12}
[2025-06-01 03:40:36.723] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":12}
[2025-06-01 03:40:36.725] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":13}
[2025-06-01 03:40:36.725] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":13}
[2025-06-01 03:40:36.730] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":14}
[2025-06-01 03:40:36.730] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":14}
[2025-06-01 03:40:36.732] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":15}
[2025-06-01 03:40:36.733] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":15}
[2025-06-01 03:40:36.735] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":16}
[2025-06-01 03:40:36.736] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":16}
[2025-06-01 03:40:36.743] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":18}
[2025-06-01 03:40:36.743] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":18}
[2025-06-01 03:40:36.746] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":19}
[2025-06-01 03:40:36.746] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":19}
[2025-06-01 03:40:36.751] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":20}
[2025-06-01 03:40:36.752] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":20}
[2025-06-01 03:40:36.755] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":21}
[2025-06-01 03:40:36.755] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":21}
[2025-06-01 03:40:36.756] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":22}
[2025-06-01 03:40:36.756] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":22}
[2025-06-01 03:40:36.760] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":23}
[2025-06-01 03:40:36.761] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":23}
[2025-06-01 03:40:36.763] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":24}
[2025-06-01 03:40:36.764] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":24}
[2025-06-01 03:40:36.770] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":25}
[2025-06-01 03:40:36.771] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":25}
[2025-06-01 03:40:36.773] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":26}
[2025-06-01 03:40:36.773] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":26}
[2025-06-01 03:40:36.777] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":27}
[2025-06-01 03:40:36.777] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":27}
[2025-06-01 03:40:36.781] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":29}
[2025-06-01 03:40:36.782] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":29}
[2025-06-01 03:40:36.785] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":30}
[2025-06-01 03:40:36.785] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":30}
[2025-06-01 03:40:36.791] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":31}
[2025-06-01 03:40:36.791] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":31}
[2025-06-01 03:40:36.794] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":33}
[2025-06-01 03:40:36.795] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":33}
[2025-06-01 03:40:36.800] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":34}
[2025-06-01 03:40:36.800] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":34}
[2025-06-01 03:40:36.805] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":35}
[2025-06-01 03:40:36.805] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":35}
[2025-06-01 03:40:36.809] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":36}
[2025-06-01 03:40:36.809] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":36}
[2025-06-01 03:40:36.811] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":37}
[2025-06-01 03:40:36.812] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":37}
[2025-06-01 03:40:36.814] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":38}
[2025-06-01 03:40:36.814] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":38}
[2025-06-01 03:40:36.818] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":39}
[2025-06-01 03:40:36.818] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":39}
[2025-06-01 03:40:36.821] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":40}
[2025-06-01 03:40:36.822] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":40}
[2025-06-01 03:40:36.823] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":41}
[2025-06-01 03:40:36.824] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":41}
[2025-06-01 03:40:36.828] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":42}
[2025-06-01 03:40:36.829] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":42}
[2025-06-01 03:40:36.832] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":43}
[2025-06-01 03:40:36.832] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":43}
[2025-06-01 03:40:36.834] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":44}
[2025-06-01 03:40:36.835] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":44}
[2025-06-01 03:40:36.839] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":45}
[2025-06-01 03:40:36.840] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":45}
[2025-06-01 03:40:36.842] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":46}
[2025-06-01 03:40:36.842] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":46}
[2025-06-01 03:40:36.845] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":47}
[2025-06-01 03:40:36.845] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":47}
[2025-06-01 03:40:36.850] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":48}
[2025-06-01 03:40:36.850] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":48}
[2025-06-01 03:40:36.853] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":49}
[2025-06-01 03:40:36.853] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":49}
[2025-06-01 03:40:36.857] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":50}
[2025-06-01 03:40:36.858] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":50}
[2025-06-01 03:40:36.861] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":51}
[2025-06-01 03:40:36.861] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":51}
[2025-06-01 03:40:36.868] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":52}
[2025-06-01 03:40:36.869] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":52}
[2025-06-01 03:40:36.869] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":54}
[2025-06-01 03:40:36.870] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":54}
[2025-06-01 03:40:36.872] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":55}
[2025-06-01 03:40:36.872] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":55}
[2025-06-01 03:40:36.875] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":56}
[2025-06-01 03:40:36.876] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":56}
[2025-06-01 03:40:36.878] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":57}
[2025-06-01 03:40:36.878] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":57}
[2025-06-01 03:40:36.880] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":58}
[2025-06-01 03:40:36.880] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":58}
[2025-06-01 03:40:36.884] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":59}
[2025-06-01 03:40:36.885] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":59}
[2025-06-01 03:40:36.888] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":60}
[2025-06-01 03:40:36.888] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":60}
[2025-06-01 03:40:36.890] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":61}
[2025-06-01 03:40:36.890] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":61}
[2025-06-01 03:40:36.892] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":62}
[2025-06-01 03:40:36.893] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":62}
[2025-06-01 03:40:36.894] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":63}
[2025-06-01 03:40:36.895] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":63}
[2025-06-01 03:40:36.900] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":64}
[2025-06-01 03:40:36.901] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":64}
[2025-06-01 03:40:36.903] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":65}
[2025-06-01 03:40:36.903] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":65}
[2025-06-01 03:40:36.908] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":66}
[2025-06-01 03:40:36.908] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":66}
[2025-06-01 03:40:36.912] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":67}
[2025-06-01 03:40:36.912] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":67}
[2025-06-01 03:40:36.918] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":68}
[2025-06-01 03:40:36.918] [info]  Splash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":68}
[2025-06-01 03:40:36.919] [info]  DiscordSplash.onStateUpdate: {"status":"downloading-updates","current":2,"total":6,"progress":69}
